Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Most Recent Date Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplaces (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Zoning Desc. (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data)
$995 ,"7334 N Ridge Apartments, 7334 N Ridge Blvd APT 209, Chicago, IL 60645",https://www.zillow.com/apartments/chicago-il/7334-n-ridge-apartments/5XjjRS/,7334 N Ridge Blvd APT 209,60645,Chicago,,IL,0,1,581,Studio | 1 ba | 581 sqft,$1.71 ,"Mon, 3/3/25",42.015335,-87.68403,,FOR_RENT,APARTMENT,,,,,,"$1,755 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$995 ,"7934 S Rhodes Ave, Chicago, IL 60619",https://zillow.com//b/7934-s-rhodes-ave-chicago-il-9hYP/,7934 S  Rhodes Ave Unit 1N,60619,Chicago,,IL,1,,,1 bds ,,"Mon, 3/3/25",41.75014,-87.611595,,FOR_RENT,,,,$995+ 1 bds,$995 ,$995 ,,,,,,$,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$995 ,"4230-38 Michigan, 4230 S Michigan Ave #3N, Chicago, IL 60653",https://www.zillow.com/apartments/chicago-il/4230-38-michigan/DhML/,4230 S Michigan Ave #3N,60653,Chicago,,IL,0,1,650,Studio | 1 ba | 650 sqft,$1.53 ,"Mon, 3/3/25",41.817314,-87.623566,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$995 ,"1465 E 69th St APT 2B, Chicago, IL 60637",https://www.zillow.com/homedetails/1465-E-69th-St-APT-2B-Chicago-IL-60637/2081557771_zpid/,1465 E 69th St APT 2B,60637,Chicago,,IL,1,1,700,1 bds | 1 ba | 700 sqft,$1.42 ,"Mon, 3/3/25",41.768505,-87.58846,,FOR_RENT,APARTMENT,,,,,,"$1,072 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$995 ,"5417 W Washington Blvd, Chicago, IL 60644",https://zillow.com//apartments/chicago-il/washington-lotus/Cjgw6n/,5417 W  Washington Blvd Apt 301,60644,Chicago,,IL,1,,,1 bds ,,"Mon, 3/3/25",41.88205,-87.76093,,FOR_RENT,,,,"$995+ 1 bds, $1,095+ 2 bds",$995 ,"$1,095 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$995 ,"1332 W Hood Ave, Chicago, IL 60660",https://zillow.com//apartments/chicago-il/1332-w-hood-llc/5XcFzc/,1332 W  Hood Ave  Apt 210,60660,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.993843,-87.66417,,FOR_RENT,,,,$995+ 0 bds,$995 ,$995 ,,,,,,$,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$997 ,"2937 S King Dr, Chicago, IL 60616",https://zillow.com//apartments/chicago-il/prairie-shores/CgGt65/,2937 S  King Dr # 4-0316,60616,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.842545,-87.6167,,FOR_RENT,,,,"$997+ 0 bds, $1,233+ 1 bds, $1,714+ 2 bds, $2,317+ 3 bds",$997 ,"$2,317 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","8032 S Rhodes Ave #B, Chicago, IL 60619",https://www.zillow.com/homedetails/8032-S-Rhodes-Ave-B-Chicago-IL-60619/351781047_zpid/,8032 S Rhodes Ave #B,60619,Chicago,,IL,1,1,700,1 bds | 1 ba | 700 sqft,$1.43 ,"Mon, 3/3/25",41.748318,-87.61157,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","5126 S Prairie Ave APT 1, Chicago, IL 60615",https://www.zillow.com/homedetails/5126-S-Prairie-Ave-APT-1-Chicago-IL-60615/402296419_zpid/,5126 S Prairie Ave APT 1,60615,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.801205,-87.61991,,FOR_RENT,APARTMENT,,,,,,,,,"Tue, 2/4/25",-350,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","938 W 31st Pl #B, Chicago, IL 60608",https://www.zillow.com/homedetails/938-W-31st-Pl-B-Chicago-IL-60608/443088058_zpid/,938 W 31st Pl #B,60608,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.837437,-87.65026,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","2206 E 70th St #G, Chicago, IL 60649",https://www.zillow.com/homedetails/2206-E-70th-St-G-Chicago-IL-60649/443107498_zpid/,2206 E 70th St #G,60649,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.76817,-87.57105,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","6957 S Michigan Ave, Chicago, IL 60637",https://zillow.com//apartments/chicago-il/6957-s-michigan/9S43YD/,6957 S  Michigan Ave # 112-3,60637,Chicago,,IL,1,,,1 bds ,,"Mon, 3/3/25",41.76757,-87.62127,,FOR_RENT,,,,"$1,000+ 1 bds, $1,300+ 2 bds","$1,000 ","$1,300 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","5442 S Harper Ave APT 308, Chicago, IL 60615",https://www.zillow.com/homedetails/5442-S-Harper-Ave-APT-308-Chicago-IL-60615/2095104080_zpid/,5442 S Harper Ave APT 308,60615,Chicago,,IL,0,1,625,Studio | 1 ba | 625 sqft,$1.60 ,"Mon, 3/3/25",41.79677,-87.58936,,FOR_RENT,APARTMENT,,,,,,"$1,495 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","7437 S Eberhart Ave, Chicago, IL 60619",https://www.zillow.com/homedetails/7437-S-Eberhart-Ave-Chicago-IL-60619/2098904002_zpid/,7437 S Eberhart Ave,60619,Chicago,,IL,1,1,600,1 bds | 1 ba | 600 sqft,$1.67 ,"Mon, 3/3/25",41.759155,-87.61234,,FOR_RENT,APARTMENT,,,,,,"$1,038 ","$296,900 ",,,,$,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","4416 W Monroe St, Chicago, IL 60624",https://www.zillow.com/homedetails/4416-W-Monroe-St-Chicago-IL-60624/2114345917_zpid/,4416 W Monroe St,60624,Chicago,,IL,0,1,800,Studio | 1 ba | 800 sqft,$1.25 ,"Mon, 3/3/25",41.879894,-87.73615,,FOR_RENT,APARTMENT,,,,,,"$1,731 ",,,,,$,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","6819 S Loomis Blvd #1, Chicago, IL 60636",https://www.zillow.com/homedetails/6819-S-Loomis-Blvd-1-Chicago-IL-60636/2122272826_zpid/,6819 S Loomis Blvd #1,60636,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.769863,-87.6588,,FOR_RENT,APARTMENT,,,,,,"$1,284 ",,,,,$,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","7337 S South Shore Dr, Chicago, IL 60649",https://zillow.com//b/7337-s-south-shore-dr-chicago-il-5XjD2G/,7337 S  South Shore Dr Apt 1221,60649,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.76352,-87.55857,,FOR_RENT,,,,"$1,000+ 0 bds, $1,150+ 1 bds","$1,000 ","$1,150 ",,,,,,$,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","10345 S Avenue O, Chicago, IL 60617",https://www.zillow.com/homedetails/10345-S-Avenue-O-Chicago-IL-60617/4169597_zpid/,10345 S Avenue O,60617,Chicago,,IL,2,1,800,2 bds | 1 ba | 800 sqft,$1.25 ,"Mon, 3/3/25",41.706932,-87.53977,,FOR_RENT,APARTMENT,,,,,,"$1,073 ","$123,500 ",,,,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","3946 W Roscoe St, Chicago, IL 60618",https://zillow.com//b/3946-w-roscoe-st-chicago-il-9RzRD6/,3946 W  Roscoe St Apt 3C,60618,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.943134,-87.726776,,FOR_RENT,,,,"$1,000+ 0 bds","$1,000 ","$1,000 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","6912-14 N. Ashland Blvd., 6912 N Ashland Blvd #308, Chicago, IL 60626",https://www.zillow.com/apartments/chicago-il/6912-14-n.-ashland-blvd./9hJHr4/,6912 N Ashland Blvd #308,60626,Chicago,,IL,0,1,,Studio | 1 ba ,,"Mon, 3/3/25",42.007084,-87.670425,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","1820 W 78th St FLOOR 2, Chicago, IL 60620",https://www.zillow.com/homedetails/1820-W-78th-St-FLOOR-2-Chicago-IL-60620/439208437_zpid/,1820 W 78th St FLOOR 2,60620,Chicago,,IL,2,1,850,2 bds | 1 ba | 850 sqft,$1.18 ,"Mon, 3/3/25",41.75224,-87.6693,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","453 E 107th St #208, Chicago, IL 60628",https://www.zillow.com/homedetails/453-E-107th-St-208-Chicago-IL-60628/442644133_zpid/,453 E 107th St #208,60628,Chicago,,IL,1,1,700,1 bds | 1 ba | 700 sqft,$1.43 ,"Mon, 3/3/25",41.699757,-87.61152,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","6650 W Belden Ave, Elmwood Park, IL 60707",https://zillow.com//apartments/chicago-il/montclare-senior-residences/5hJ4gc/,6650 W  Belden Ave # 1B-1Ba-611Sqft,60707,Elmwood Park,,IL,1,,,1 bds ,,"Mon, 3/3/25",41.92092,-87.79132,,FOR_RENT,,,,"$1,000+ 1 bds, $1,431+ 2 bds","$1,000 ","$1,431 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","North & Pulaski Elderly Apartments, 3949 W North Ave, Chicago, IL 60647",https://www.zillow.com/apartments/chicago-il/north-and-pulaski-elderly-apartments/CjgwDp/,3949 W North Ave #1B-1BA,60647,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.909584,-87.72614,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","2506 W 68th St #2, Chicago, IL 60629",https://www.zillow.com/homedetails/2506-W-68th-St-2-Chicago-IL-60629/443740935_zpid/,2506 W 68th St #2,60629,Chicago,,IL,1,1,,1 bds | 1 ba ,,"Mon, 3/3/25",41.77012,-87.6861,,FOR_RENT,CONDO,,,,,,,"$158,800 ",,,,$,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","6830 N Sheridan Rd, Chicago, IL 60626",https://zillow.com//b/6826-n-sheridan-rd-chicago-il-DJBR/,6830 N  Sheridan Rd # 461C,60626,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",42.00644,-87.661514,,FOR_RENT,,,,"$1,000+ 0 bds, $1,400+ 1 bds","$1,000 ","$1,400 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","1716 W 87th St #1W, Chicago, IL 60620",https://www.zillow.com/homedetails/1716-W-87th-St-1W-Chicago-IL-60620/446963517_zpid/,1716 W 87th St #1W,60620,Chicago,,IL,2,1,740,2 bds | 1 ba | 740 sqft,$1.35 ,"Mon, 3/3/25",41.7361,-87.6662,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","758 W 71st St #G, Chicago, IL 60621",https://www.zillow.com/homedetails/758-W-71st-St-G-Chicago-IL-60621/447538305_zpid/,758 W 71st St #G,60621,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.765434,-87.64388,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","2445 E 72nd St, Chicago, IL 60649",https://zillow.com//apartments/chicago-il/2445-e-72nd/658KKM/,2445 E  72nd St Apt 100,60649,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.764404,-87.56453,,FOR_RENT,,,,"$1,000+ 0 bds","$1,000 ","$1,000 ",,,,,,$,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","8400 S Green St #2, Chicago, IL 60620",https://www.zillow.com/homedetails/8400-S-Green-St-2-Chicago-IL-60620/2066583439_zpid/,8400 S Green St #2,60620,Chicago,,IL,1,1,950,1 bds | 1 ba | 950 sqft,$1.05 ,"Mon, 3/3/25",41.741356,-87.64535,,FOR_RENT,APARTMENT,,,,,,$947 ,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","715 W 57th St #3, Chicago, IL 60621",https://www.zillow.com/homedetails/715-W-57th-St-3-Chicago-IL-60621/2077449076_zpid/,715 W 57th St #3,60621,Chicago,,IL,2,1,700,2 bds | 1 ba | 700 sqft,$1.43 ,"Mon, 3/3/25",41.790558,-87.6433,,FOR_RENT,APARTMENT,,,,,,"$1,018 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","6939 S Washtenaw Ave APT 2R, Chicago, IL 60629",https://www.zillow.com/homedetails/6939-S-Washtenaw-Ave-APT-2R-Chicago-IL-60629/2078310421_zpid/,6939 S Washtenaw Ave APT 2R,60629,Chicago,,IL,1,1,800,1 bds | 1 ba | 800 sqft,$1.25 ,"Mon, 3/3/25",41.767086,-87.6903,,FOR_RENT,APARTMENT,,,,,,$955 ,,,,,$,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","Brandon_8253, 8253 S Brandon Ave APT 1R, Chicago, IL 60617",https://www.zillow.com/b/8253-s-brandon-avenue-chicago-il-9Rz9Fx/,8253 S Brandon Ave APT 1R,60617,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.74505,-87.54633,,FOR_RENT,APARTMENT,,,,,,"$1,099 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","Spacious 2 bedroom Available, 835 E 80th St, Chicago, IL 60619",https://www.zillow.com/b/spacious-2-bedroom-available-chicago-il-9gnwzb/,835 E 80th St #3,60619,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.749348,-87.60366,,FOR_RENT,APARTMENT,,,,,,"$1,471 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","(undisclosed Address), Chicago, IL 60613",https://www.zillow.com/homedetails/Chicago-IL-60613/2112880984_zpid/,(undisclosed Address),60613,Chicago,,IL,0,1,,Studio | 1 ba ,,"Mon, 3/3/25",,,,FOR_RENT,APARTMENT,,,,,,"$1,691 ",,,,,$,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","6956 N Ashland Blvd APT 405, Chicago, IL 60626",https://www.zillow.com/homedetails/6956-N-Ashland-Blvd-APT-405-Chicago-IL-60626/2124481988_zpid/,6956 N Ashland Blvd APT 405,60626,Chicago,,IL,0,1,,Studio | 1 ba ,,"Mon, 3/3/25",42.008293,-87.67049,,FOR_RENT,APARTMENT,,,,,,"$1,319 ",,,,,$,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","3909 W 14th St FLOOR BASEMENT, Chicago, IL 60623",https://www.zillow.com/homedetails/3909-W-14th-St-FLOOR-BASEMENT-Chicago-IL-60623/2058196955_zpid/,3909 W 14th St FLOOR BASEMENT,60623,Chicago,,IL,2,1,650,2 bds | 1 ba | 650 sqft,$1.54 ,"Mon, 3/3/25",41.86229,-87.723045,,FOR_RENT,APARTMENT,,,,,,"$1,284 ",,,,,$,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","5904 S Campbell Ave #1, Chicago, IL 60629",https://www.zillow.com/homedetails/5904-S-Campbell-Ave-1-Chicago-IL-60629/2080549991_zpid/,5904 S Campbell Ave #1,60629,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.786266,-87.68646,,FOR_RENT,APARTMENT,,,,,,"$1,408 ",,,,,$,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,000 ","76TH_2819, 2819 E 76th Pl #3, Chicago, IL 60649",https://www.zillow.com/b/76th_2819-chicago-il-9S5X6n/,2819 E 76th Pl #3,60649,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.756676,-87.556435,,FOR_RENT,APARTMENT,,,,,,"$1,476 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,005 ","8155 S Ingleside Ave, 8155 S Ingleside Ave #9443, Chicago, IL 60619",https://www.zillow.com/apartments/chicago-il/8155-s-ingleside-ave/5XjwpT/,8155 S Ingleside Ave #9443,60619,Chicago,,IL,2,1,700,2 bds | 1 ba | 700 sqft,$1.44 ,"Mon, 3/3/25",41.746014,-87.60104,,FOR_RENT,APARTMENT,,,,,,"$1,066 ",,,,,$,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,005 ","850 W Eastwood Ave, Chicago, IL 60640",https://zillow.com//apartments/chicago-il/north-eastwood-shores/5XjWBg/,850 W  Eastwood Ave  # 8b5f244fc,60640,Chicago,,IL,2,,,2 bds ,,"Mon, 3/3/25",41.966686,-87.65165,,FOR_RENT,,,,"$1,005+ 2 bds","$1,005 ","$1,005 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,005 ","7800 S Ashland Ave, 7800 S Ashland Ave #1607-3, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7800-s-ashland-ave/CRxb/,7800 S Ashland Ave #1607-3,60620,Chicago,,IL,2,1,746,2 bds | 1 ba | 746 sqft,$1.35 ,"Mon, 3/3/25",41.75201,-87.663864,,FOR_RENT,APARTMENT,,,,,,"$1,106 ",,,"Fri, 2/7/25",5,$,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,009 ","7415 S Colfax Ave #1B, Chicago, IL 60649",https://www.zillow.com/homedetails/7415-S-Colfax-Ave-1B-Chicago-IL-60649/2078721052_zpid/,7415 S Colfax Ave #1B,60649,Chicago,,IL,0,1,,Studio | 1 ba ,,"Mon, 3/3/25",41.76028,-87.56194,,FOR_RENT,APARTMENT,,,,,,"$1,398 ",,,"Sat, 2/15/25",-20,$,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,010 ","1748 E 71st Pl, 1748 E 71st Pl #17663, Chicago, IL 60649",https://www.zillow.com/apartments/chicago-il/1748-e-71st-pl/5Xk8C9/,1748 E 71st Pl #17663,60649,Chicago,,IL,2,1,700,2 bds | 1 ba | 700 sqft,$1.44 ,"Mon, 3/3/25",41.765385,-87.58169,,FOR_RENT,APARTMENT,,,,,,"$1,057 ",,,"Tue, 2/25/25",-10,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,015 ","4350 N Ashland Ave, 4350 N Ashland Ave APT 303, Chicago, IL 60613",https://www.zillow.com/apartments/chicago-il/4350-n-ashland-ave/ChWCRZ/,4350 N Ashland Ave APT 303,60613,Chicago,,IL,0,1,385,Studio | 1 ba | 385 sqft,$2.64 ,"Mon, 3/3/25",41.96131,-87.66957,,FOR_RENT,APARTMENT,,,,,,"$1,257 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,015 ","6125 S Wabash Ave, Chicago, IL 60637",https://zillow.com//apartments/chicago-il/6125-29-s-wabash-ave/Chqx/,6125 S  Wabash Ave # 6127-1A,60637,Chicago,,IL,2,,,2 bds ,,"Mon, 3/3/25",41.782974,-87.62329,,FOR_RENT,,,,"$1,015+ 2 bds","$1,015 ","$1,015 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,020 ","5330 S Blackstone Ave, Chicago, IL 60615",https://zillow.com//apartments/chicago-il/ivy-dickens/9Ryn8v/,5330 S  Blackstone Ave  # 5330-105,60615,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.79852,-87.59081,,FOR_RENT,,,,"$1,020+ 0 bds, $1,330+ 1 bds","$1,020 ","$1,330 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,020 ","7655 S Sangamon, 7655 S Sangamon St #7657-1, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7655-s-sangamon/5XhfZW/,7655 S Sangamon St #7657-1,60620,Chicago,,IL,2,1,750,2 bds | 1 ba | 750 sqft,$1.36 ,"Mon, 3/3/25",41.754433,-87.64741,,FOR_RENT,APARTMENT,,,,,,$982 ,,,"Fri, 2/28/25",-45,$,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,020 ","4070 N Kenmore Ave, Chicago, IL 60613",https://zillow.com//apartments/chicago-il/4070-kenmore/Chph4Q/,4070 N  Kenmore Ave  Apt 108,60613,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.95657,-87.65654,,FOR_RENT,,,,"$1,020+ 0 bds","$1,020 ","$1,020 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,021 ","8600 S Exchange Ave APT 1, Chicago, IL 60617",https://www.zillow.com/homedetails/8600-S-Exchange-Ave-APT-1-Chicago-IL-60617/2069108742_zpid/,8600 S Exchange Ave APT 1,60617,Chicago,,IL,2,1,1500,2 bds | 1 ba | 1500 sqft,$0.68 ,"Mon, 3/3/25",41.739056,-87.553024,,FOR_RENT,APARTMENT,,,,,,"$1,161 ",,,,,$,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,024 ","1352.5 W Argyle St, Chicago, IL 60640","https://zillow.com//b/1352.5-W-Argyle-St-Chicago-IL/41.971053555757,-87.659887959727_ll/",1352.5 W  Argyle St # 2W,60640,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.97263,-87.661896,,FOR_RENT,,,,"$1,024+ 0 bds, $1,500+ 1 bds","$1,024 ","$1,500 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,025 ","1831 S Racine Ave, Chicago, IL 60608",https://zillow.com//apartments/chicago-il/pilsen-coliving/9RxFcb/,1831 S  Racine Ave # 302-2,60608,Chicago,,IL,4,,,4 bds ,,"Mon, 3/3/25",41.85706,-87.65613,,FOR_RENT,,,,"$1,025+ 4 bds, $1,315+ 6 bds","$1,025 ","$1,315 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,025 ","1412 W Chase Ave, Chicago, IL 60626",https://zillow.com//apartments/chicago-il/1412-chase/5Xctx2/,1412 W  Chase Ave Apt 505,60626,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",42.014145,-87.666565,,FOR_RENT,,,,"$1,025+ 0 bds, $1,295+ 1 bds","$1,025 ","$1,295 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,025 ","67 E 57th St APT 2, Chicago, IL 60637",https://www.zillow.com/homedetails/67-E-57th-St-APT-2-Chicago-IL-60637/2081311009_zpid/,67 E 57th St APT 2,60637,Chicago,,IL,2,1,,2 bds | 1 ba ,,"Mon, 3/3/25",41.7909,-87.622925,,FOR_RENT,APARTMENT,,,,,,"$1,947 ",,,,,$,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,025 ","1255 W Bryn Mawr Ave, Chicago, IL 60660",https://zillow.com//apartments/chicago-il/1255-w.-bryn-mawr-ave./5XjBTR/,1255 W  Bryn Mawr Ave  Apt 205,60660,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.983433,-87.6621,,FOR_RENT,,,,"$1,025+ 0 bds","$1,025 ","$1,025 ",,,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,025 ","1023 Argyle Pl, Chicago, IL 60640","https://zillow.com//b/1023-Argyle-Pl-Chicago-IL/41.971053555757,-87.659887959727_ll/",1023 Argyle Pl # 321,60640,Chicago,,IL,0,,,Studio ,,"Mon, 3/3/25",41.971054,-87.65989,,FOR_RENT,,,,"$1,025+ 0 bds","$1,025 ","$1,025 ",,,,,,$,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
